鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
士林區,車位,臺北市士林區承德路四段１５０號地下二層,4.58,都市：其他:第參種工業區(不得作住宅使用)。,,,1101104,土地2建物1車位1,地下二層,十二層,其他,停車空間,鋼筋混凝土造,0901123,58.47,0,0,0,有,有,3100000,,坡道平面,58.47,3100000,僅車位交易；,RPROMLLKJIGGFEA17EA,0.0,0.0,0.0,有,105
士林區,房地(土地+建物)+車位,臺北市士林區中山北路七段１９０巷１１２之３號,488.23,都市：其他:第一種住宅區。,,,1100618,土地3建物1車位1,全,二層,透天厝,住家用,鋼筋混凝土造,0791210,530.65,7,3,5,有,無,93000000,175257,坡道平面,0.0,0,交易有三筆:67地號土地及10297建號建物交易價為6 879萬元，69地號土地交易價為2 067萬元，72地號土地交易價為354萬元。陽台外推；頂樓加蓋；夾層；,RPSOMLLKJIGGFEA27EA,302.46,228.19,0.0,,
北投區,土地,豐年段三小段397地號,1197.0,都市：其他:農業區。,,,1101008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26070480,21780,,0.0,0,農作物；,RPQNMLKKJIGGFEA86EA,0.0,0.0,0.0,,
北投區,土地,豐年段三小段398地號,15.67,都市：其他:農業區。,,,1101008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,341280,21779,,0.0,0,農作物；,SPQNMLKKJIGGFEA96EA,0.0,0.0,0.0,,
北投區,土地,豐年段三小段480地號,399.33,都市：其他:農業區。,,,1101008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8697600,21780,,0.0,0,農作物；,TPQNMLKKJIGGFEA07EA,0.0,0.0,0.0,,
大安區,土地,學府段一小段213地號,4.28,都市：其他:道路用地(公共設施用地)。61/4/24,,,1101022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,370000,86449,,0.0,0,包含公共設施保留地用地；,RPOOMLLKJIGGFFA96EA,0.0,0.0,0.0,無,106
北投區,房地(土地+建物),臺北市北投區中山路２８之１０號一樓,7.46,都市：其他:特定休閒旅館住宅專用區(另案擬訂定更新計畫地區)。,,,1101004,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701231,53.660000000000004,2,1,2,有,有,7000000,130451,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOPMLKKJIGGFEA86EA,40.0,4.13,0.0,有,107
士林區,房地(土地+建物)+車位,臺北市士林區天玉街３８巷１２號五樓之２,16.27,都市：其他:第三種住宅區。,,,1101021,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860414,63.34,1,1,1,有,有,15000000,236817,一樓平面,11.73,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKKJIGGFEA17EA,32.02,5.65,0.0,,
內湖區,房地(土地+建物),臺北市內湖區成功路四段６１巷３５弄１１號四樓,28.11,都市：其他:第三種住宅區。,,,1100727,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691203,92.61,3,1,1,有,無,13300000,143613,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLMLJIGGFCA17EA,82.36,10.25,0.0,,
大安區,房地(土地+建物)+車位,臺北市大安區光復南路４１２號四樓,33.41,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1101005,土地3建物1車位2,四層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0730713,314.45,0,0,0,無,有,62180000,197742,坡道機械,0.0,0,含租約；,RPUPMLMKJIGGFFA77EA,270.68,5.62,0.0,有,108
北投區,房地(土地+建物),臺北市北投區溫泉路１３９號七樓之１４,9.54,都市：其他:特定休閒旅館住宅專用區。,,,1101104,土地4建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0661017,35.93,0,0,0,無,有,3600000,100195,,0.0,0,,RPQOMLMKJIGGFEA17EA,26.43,3.5,0.0,有,109
大安區,車位,臺北市大安區和平東路二段２６５巷３７弄１５號,0.06,都市：其他:第三種住宅區。,,,1101028,土地1建物1車位1,一層,十二層,其他,停車空間,鋼筋混凝土造,0950406,1.95,0,0,0,有,有,1980000,,塔式車位,0.0,1980000,僅車位交易；,RPRNMLPKJIGGFFA57EA,0.0,0.0,0.0,有,110
士林區,土地,海光段一小段275地號,10.54,都市：其他:道路用地(公共設施用地)。67/5/16,,,1100927,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3013725,285932,,0.0,0,協議價購；,RPUPMLRJOHGGFEA48EA,0.0,0.0,0.0,,
南港區,房地(土地+建物),臺北市南港區忠孝東路六段１３０號九樓之３,4.09,都市：其他:第三之二種住宅區。,,,1101016,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000110,33.26,1,1,1,有,有,10100000,303668,,0.0,0,夾層；,RPUNMLMKJIGGFDA37EA,20.66,0.0,0.0,有,111
信義區,房地(土地+建物)+車位,臺北市信義區信義路五段１２７號十四樓之２,14.77,都市：其他:特定業務區(信義計畫特定專用區)。,,,1101016,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0951229,107.75,2,2,1,有,有,25400000,235731,坡道機械,0.0,0,,RPVNMLMKJIGGFDA47EA,51.21,9.6,0.0,,
松山區,房地(土地+建物)+車位,臺北市松山區健康路３５巷４０號八樓,24.16,都市：其他:第三種住宅區。,,,1101005,土地3建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910307,118.82999999999998,2,2,1,有,有,28900000,243205,坡道平面,3.97,0,,RPXNMLMKJIGGFDA67EA,63.03,9.54,0.0,,
南港區,房地(土地+建物),臺北市南港區忠孝東路五段９７０號三樓,40.46,都市：其他:第壹種商業區(依都市計畫說明書圖規定辦理，始得作第壹種商業區使用)(原屬第參種住宅區及第參之壹種住宅區) 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。,,,1100930,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780114,175.31,4,2,2,有,有,37500000,213907,,0.0,0,,RPSPMLMKJIGGFDA37EA,121.05,33.27,0.0,,
內湖區,房地(土地+建物),臺北市內湖區內湖路三段６０巷１７弄２２號,147.0,都市：其他:第二種住宅區。,,,1101019,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0680717,184.8,3,1,2,有,無,13100000,70887,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLPKJIGGFCA07EA,150.06,34.74,0.0,,
南港區,房地(土地+建物)+車位,臺北市南港區東新街１１８巷４７號十樓,21.98,都市：其他:第二種住宅區。,,,1101001,土地3建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010314,133.3,2,2,2,有,有,31500000,277778,坡道平面,31.42,3200000,,RPPOMLTLIIGGFDA67EA,67.89,10.23,0.0,有,112
信義區,房地(土地+建物),臺北市信義區松勤街９號十一樓之１２,6.13,都市：其他:特定業務區(信義計畫特定專用區)。,,,1101001,土地1建物1車位0,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0961225,49.24,1,1,1,有,有,18580000,377335,,0.0,0,,RPUNMLTLIIGGFDA08EA,28.85,4.1,0.0,,
信義區,車位,臺北市信義區松勤街１１號,0.38,都市：其他:特定業務區(信義計畫特定專用區)。,,,1101001,土地1建物1車位1,一層,十九層,其他,一般事務所,鋼骨造,0961225,34.93,0,0,0,有,有,2900000,,坡道平面,34.93,2900000,僅車位交易；,RPVNMLTLIIGGFDA18EA,0.0,0.0,0.0,有,113
信義區,房地(土地+建物),臺北市信義區吳興街２８４巷３０弄８７號三樓,18.63,都市：其他:第三種住宅區。,,,1101011,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790104,120.94999999999999,3,2,2,有,無,21250000,175692,,0.0,0,,RPXNMLTLIIGGFDA38EA,93.07,9.14,0.0,,
中山區,房地(土地+建物),臺北市中山區復興北路４６０號三樓之１,5.41,都市：其他:第三之一種住宅區及第三種住宅區。,,,1100727,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0910207,37.84,1,1,1,有,有,8880000,234672,,0.0,0,,RPTPMLLJJIGGFCA17EA,18.43,3.61,0.0,,
中山區,房地(土地+建物),臺北市中山區南京東路二段２４巷８號四樓之２,6.43,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1101016,土地2建物1車位0,四層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0931209,42.29,2,2,1,有,有,14000000,331048,,0.0,0,,RPPPMLLJJIGGFCA76EA,23.18,0.0,0.0,有,114
中山區,房地(土地+建物)+車位,臺北市中山區建國北路三段７１號二樓之２,8.57,都市：其他:第三之二種住宅區。,,,1101004,土地2建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,85.92,0,0,0,無,有,20500000,240917,坡道機械,8.3,1800000,含裝潢費；,RPROMLMKJIGGFCA07EA,42.48,6.6,0.0,,
中山區,房地(土地+建物),臺北市中山區五常街９３號二樓,21.44,都市：其他:第三種住宅區。,,,1101008,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750218,131.37,3,2,2,有,有,28600000,217706,,0.0,0,陽台外推；,RPTPMLMKJIGGFCA37EA,104.59,13.21,0.0,,
中山區,房地(土地+建物),臺北市中山區松江路１５６巷１０號二樓之１,8.19,都市：其他:第三種住宅區。,,,1100923,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900118,49.459999999999994,1,1,1,有,有,12700000,256773,,0.0,0,,RPOQMLMKJIGGFCA96EA,24.11,3.97,0.0,有,115
中山區,房地(土地+建物),臺北市中山區新生北路二段７２巷２３號三樓之３,10.99,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100920,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0831201,45.81,1,1,1,有,有,8600000,187732,,0.0,0,,RPXNMLMKJIGGFCA57EA,26.77,3.99,0.0,有,116
大同區,房地(土地+建物),臺北市大同區伊寧街７５巷３號四樓,29.25,都市：其他:第三種住宅區。,,,1100830,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660429,84.26,4,1,1,有,無,8800000,104439,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLMKJIGGFBA86EA,79.41,4.85,0.0,,
萬華區,房地(土地+建物),臺北市萬華區中華路二段５０４巷２５號,14.59,都市：其他:第三種住宅區。,,,1101015,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0680403,51.96,2,1,1,有,有,10400000,200154,,0.0,0,,RPOOMLMKJIGGFBA66EA,46.14,5.82,0.0,,
萬華區,房地(土地+建物),臺北市萬華區中華路二段５９８之５號,3.15,都市：其他:第三種住宅區。,,,1101007,土地4建物1車位0,一層，騎樓,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0700825,18.259999999999998,0,0,0,無,有,4800000,262870,,0.0,0,,RPOPMLMKJIGGFBA76EA,13.27,0.0,0.0,有,117
文山區,土地,博嘉段四小段109-2地號,330.58,都市：其他:第二種住宅區。,,,1100512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5001000,15128,,0.0,0,,RPRNMLPLQHGGFAA77EA,0.0,0.0,0.0,,
文山區,房地(土地+建物),臺北市文山區景美街１４７號五樓,20.03,都市：其他:第三種商業區。,,,1100818,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730109,89.78,2,2,1,有,無,10500000,116953,,0.0,0,,RPTNMLMKJIGGFAA96EA,75.37,9.23,0.0,無,118
文山區,車位,臺北市文山區興順街８３號,2.44,都市：其他:第三種住宅區。,,,1101102,土地1建物1車位1,一層,十層,其他,商業用,鋼筋混凝土造,0941209,29.64,0,0,0,有,有,1700000,,坡道平面,29.65,1700000,僅車位交易；,RPWPMLKKRHGGFAA97EA,0.0,0.0,0.0,有,119
大安區,房地(土地+建物),臺北市大安區敦化南路二段３３１巷２號三樓,27.41,都市：其他:敦化南北路特定專用區(B區)(依都市計畫說明書圖規定辦理)(原屬第參種住宅區及第參之壹種住宅區) 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。,,,1101007,土地3建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,122.37,3,2,2,有,有,32000000,261502,,0.0,0,陽台外推；,RPTNMLMKJIGGFFA37DA,97.55,6.99,0.0,有,120
大安區,房地(土地+建物),臺北市大安區新生南路三段９４號六樓,22.25,都市：其他:第三之一種住宅區。,,,1101012,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680509,122.12,3,2,2,有,無,34000000,278415,,0.0,0,陽台外推；其他增建；,RPSOMLMKJIGGFFA37DA,97.19,10.2,0.0,,
大安區,房地(土地+建物),臺北市大安區泰順街４０巷８之５號,37.0,都市：其他:第三種住宅區。,,,1101026,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770613,144.43,2,2,2,有,無,47000000,325417,,0.0,0,其他增建；,RPUOMLMKJIGGFFA57DA,113.43,15.81,0.0,,
大安區,房地(土地+建物),臺北市大安區四維路２０８巷１６號,44.75,都市：其他:道路用地(公共設施用地)。62/9/14,,,1100923,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,93.28,4,2,2,有,無,19000000,203688,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQPMLMKJIGGFFA27DA,93.28,0.0,0.0,,
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段１３３巷８號四樓,120.61,都市：其他:第三之二種住宅區及第三種住宅區。,,,1100830,土地1建物1車位3,四層，五層，六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810108,564.8599999999999,7,4,5,有,有,141000000,249619,坡道平面,0.0,10000000,陽台外推；夾層；其他增建；,RPSNMLPKJIGGFFA57DA,431.49,89.06,0.0,,
大安區,房地(土地+建物),臺北市大安區信義路四段３８０號七樓之１,14.59,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1101008,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670420,160.83,0,0,0,無,有,38250000,237829,,0.0,0,,RPSNMLKKJIGGFFA07DA,125.99,5.1,0.0,,
大安區,土地,仁愛段二小段452-1地號,73.76,都市：其他:道路用地(公共設施用地)。48/3/13,,,1101102,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6029888,81750,,0.0,0,110年度臺北市政府以容積代金基金採購私有公共設施保留地包含公共設施保留地用地；,RPRNMLNLIIGGFFA27DA,0.0,0.0,0.0,無,121
大安區,房地(土地+建物)+車位,臺北市大安區建國南路一段３０８號四樓之１,5.51,都市：其他:第三之二種住宅區。,,,1101003,土地2建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070412,79.83,0,1,1,有,有,17300000,216711,塔式車位,35.97,0,陽台外推；,RPQNMLLLIIGGFFA96DA,24.22,3.82,0.0,有,122
大安區,房地(土地+建物),臺北市大安區仁愛路三段２８號十一樓之３,11.21,都市：其他:第三之二種住宅區。,,,1101022,土地2建物1車位0,十一層，陽臺,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,,59.68,2,1,1,有,有,19900000,333445,,0.0,0,陽台外推；,RPSQMLLJJIGGFFA37DA,58.43,0.0,0.0,,
大安區,房地(土地+建物),臺北市大安區基隆路二段１９０號六樓之５,5.3,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1101012,土地6建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0701231,63.55,0,1,1,有,有,14800000,232887,,0.0,0,,RPRNMLNKIIGGFFA17DA,48.28,1.95,0.0,,
大安區,房地(土地+建物),臺北市大安區信義路三段１３４巷５８號十二樓,21.13,都市：其他:第三種住宅區。,,,1100927,土地1建物1車位0,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750415,108.82000000000001,3,2,2,有,有,32360000,297372,,0.0,0,陽台外推；其他增建；,RPOOMLNJJIGGFFA96DA,75.83,10.82,0.0,,
大安區,房地(土地+建物)+車位,臺北市大安區潮州街１４５號四樓之３,5.08,都市：其他:第一種商業區。,,,1101016,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940203,52.56,1,1,1,有,有,12300000,234018,升降機械,0.0,2600000,陽台外推；夾層；其他增建；,RPPPMLMLIIGGFFA17DA,10.63,5.78,0.0,有,123
北投區,房地(土地+建物),臺北市北投區中山北路七段２１９巷３弄１６５號四樓,22.9,都市：其他:第二種住宅區。,,,1101016,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731227,113.64,4,2,2,有,有,16680000,146779,,0.0,0,陽台外推；其他增建；,RPQPMLTJJIGGFEA77DA,96.95,9.03,0.0,有,124
北投區,房地(土地+建物),臺北市北投區中和街４５５巷１１弄２１號,113.0,都市：其他:道路用地(公共設施用地)。66/12/27,,,1101020,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0620519,99.4,3,2,2,有,無,18000000,181087,,0.0,0,,RPOPMLLKJIGGFEA86DA,99.4,0.0,0.0,,
士林區,房地(土地+建物),臺北市士林區延平北路六段１９１號,22.75,都市：其他:第一種商業區。,,,1101101,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0620111,85.4,0,0,0,無,無,23000000,269321,,0.0,0,,RPPPMLLKJIGGFEA96DA,85.4,0.0,0.0,,
